product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store
10% Rabatt auf alle REWE Beste Wahl Produkte,https://img.rewe-static.de/REWE_TH25_2023/8939024/39291866-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8939024,,Beim Kauf von mindestens 2 Produkten,App Deal,-10%,Beim Kauf von mindestens 2 Produkten,Am Grünen Hag 2,Rewe
Maggi Ravioli,https://img.rewe-static.de/REWE_TH26_2023/0131334/28748823-28_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#131334,,"versch. Sorten , je 800-g-Dose , (1 kg = 1.86)",App Deal,"1,49 €","versch. Sorten , je 800-g-Dose , (1 kg = 1.86)",Am Grünen Hag 2,Rewe
Schöller Multipackung Pirulo Watermelon,https://img.rewe-static.de/REWE_TH26_2023/8255247/28786646-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8255247,,"je 5 x 73-ml-Pckg , (1 l = 5.45)",App Deal,"1,99 €","je 5 x 73-ml-Pckg , (1 l = 5.45)",Am Grünen Hag 2,Rewe
Schöller Multipackung Kaktus,https://img.rewe-static.de/REWE_TH26_2023/2713121/24901113-35_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#2713121,,"je 9 x 45-ml-Pckg , (1 l = 4.91)",App Deal,"1,99 €","je 9 x 45-ml-Pckg , (1 l = 4.91)",Am Grünen Hag 2,Rewe
Rama Cremefine,https://img.rewe-static.de/REWE_TH26_2023/0882076/39780862-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#882076,,"je 250-ml-Fl , (1 l = 3.16)",App Deal,"0,79 €","je 250-ml-Fl , (1 l = 3.16)",Am Grünen Hag 2,Rewe
Rama Cremefine,https://img.rewe-static.de/REWE_TH26_2023/8455146/39781021-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8455146,,"100% Pflanzlich , je 200-ml-Becher , (1 l = 3.95)",App Deal,"0,79 €","100% Pflanzlich , je 200-ml-Becher , (1 l = 3.95)",Am Grünen Hag 2,Rewe
Wagner Die Backfrische Mozzarella,https://img.rewe-static.de/REWE_TH26_2023/0878564/26347635-40_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#878564,,"tiefgefroren , je 350-g-Pckg , (1 kg = 4.74)",App Deal,"1,66 €","tiefgefroren , je 350-g-Pckg , (1 kg = 4.74)",Am Grünen Hag 2,Rewe
Wagner Big City Pizza Budapest,https://img.rewe-static.de/REWE_TH26_2023/2670547/29010095-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#2670547,,"tiefgefroren , je 400-g-Pckg , (1 kg = 4.15)",App Deal,"1,66 €","tiefgefroren , je 400-g-Pckg , (1 kg = 4.15)",Am Grünen Hag 2,Rewe
Herta Finesse Aufschnitt,https://img.rewe-static.de/REWE_TH26_2023/2327516/23455172-50_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#2327516,,"versch. Sorten , je 100-g-Pckg , (1 kg = 13.90)",App Deal,"1,39 €","versch. Sorten , je 100-g-Pckg , (1 kg = 13.90)",Am Grünen Hag 2,Rewe
Schauma Shampoo,https://img.rewe-static.de/REWE_TH26_2023/2344123/35816348-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#2344123,,"versch. Sorten , je 400-ml-Fl , (1 l = 3.73)",App Deal,"1,49 €","versch. Sorten , je 400-ml-Fl , (1 l = 3.73)",Am Grünen Hag 2,Rewe
Aperol Aperitif Bitter,https://img.rewe-static.de/REWE_TH26_2023/8423910/33547291-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8423910,,"11% Vol. , je 0,7-l-Fl , (1 l = 12.84)",App Deal,"8,99 €","11% Vol. , je 0,7-l-Fl , (1 l = 12.84)",Am Grünen Hag 2,Rewe
Deli Reform Margarine Das Original oder Für meine Familie,https://img.rewe-static.de/REWE_TH26_2023/4531922/3726870-102_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#4531922,,"je 500-g-Becher , (1 kg = 2.38)",App Deal,"1,19 €","je 500-g-Becher , (1 kg = 2.38)",Am Grünen Hag 2,Rewe
Coca-Cola,https://img.rewe-static.de/REWE_TH26_2023/6359221/39496675-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#6359221,,"versch. Sorten, koffeinhaltig , je 3 x 0,33-l-Dose , (1 l = 2.12) , zzgl. 3 x 0.25 Pfand",App Deal,"2,10 €","versch. Sorten, koffeinhaltig , je 3 x 0,33-l-Dose , (1 l = 2.12) , zzgl. 3 x 0.25 Pfand",Am Grünen Hag 2,Rewe
Corny Haferkraft,https://img.rewe-static.de/REWE_TH26_2023/7036732/26683131-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7036732,,"versch. Sorten , je 4 x 35-g-Riegel-Pckg , (1 kg = 9.22)",App Deal,"1,29 €","versch. Sorten , je 4 x 35-g-Riegel-Pckg , (1 kg = 9.22)",Am Grünen Hag 2,Rewe
Butcher’s Burger Buns,https://img.rewe-static.de/REWE_TH26_2023/7219821/27585587-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7219821,,"mit Sesam , je 300-g-Pckg , (1 kg = 3.30)",App Deal,"0,99 €","mit Sesam , je 300-g-Pckg , (1 kg = 3.30)",Am Grünen Hag 2,Rewe
Butcher’s Charolais Beef Burger Patties,https://img.rewe-static.de/REWE_TH26_2023/7824007/35760103-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7824007,,"je 230-g-Pckg , (1 kg = 14.30)",App Deal,"3,29 €","je 230-g-Pckg , (1 kg = 14.30)",Am Grünen Hag 2,Rewe
Butcher’s Angus Beef Burger Patties,https://img.rewe-static.de/REWE_TH26_2023/7938024/33031415-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7938024,,"je 230-g-Pckg , (1 kg = 14.30)",App Deal,"3,29 €","je 230-g-Pckg , (1 kg = 14.30)",Am Grünen Hag 2,Rewe
Butcher’s Burger Buns,https://img.rewe-static.de/REWE_TH26_2023/7837333/34928240-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7837333,,"Dinkel , je 300-g-Pckg , (1 kg = 4.63)",App Deal,"1,39 €","Dinkel , je 300-g-Pckg , (1 kg = 4.63)",Am Grünen Hag 2,Rewe
Persil Waschmittel,https://img.rewe-static.de/REWE_TZ26_2023/8906642/38863527-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,20 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Bref Power Reiniger,https://img.rewe-static.de/REWE26_2023/8449032/31917945-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Somat Maschinenreiniger,https://img.rewe-static.de/REWE26_2023/8407066/35861589-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Somat Maschinenreiniger,https://img.rewe-static.de/REWE26_2023/3604136/6637380-78_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
WC Frisch,https://img.rewe-static.de/REWE26_2023/8380923/30643619-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
WC Frisch,https://img.rewe-static.de/REWE26_2023/8610344/33258442-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Somat Geschirrreinigertabs,https://img.rewe-static.de/REWE26_2023/8867064/38620868-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,20 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Somat Geschirrreinigertabs,https://img.rewe-static.de/REWE26_2023/8866769/38621807-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,20 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Vernel Weichspüler,https://img.rewe-static.de/REWE26_2023/8735472/35899820-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Vernel Weichspüler,https://img.rewe-static.de/REWE26_2023/8735062/35377445-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Persil Waschmittel,https://img.rewe-static.de/REWE26_2023/8986220/38863555-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,20 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Perwoll Renew,https://img.rewe-static.de/REWE26_2023/7725449/38485168-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,15 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Perwoll Renew,https://img.rewe-static.de/REWE26_2023/8867091/38485180-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,15 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Pril Geschirrspülmittel,https://img.rewe-static.de/REWE26_2023/7984180/32682384-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Sil Fleckenspray,https://img.rewe-static.de/REWE26_2023/8522595/32524924-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,15 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Pril Geschirrspülmittel,https://img.rewe-static.de/REWE26_2023/8430871/30955216-19_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,10 Extra Punkte,,im Gesamtwert von über 2 €,,,,,Am Grünen Hag 2,Rewe
Butcher’s Burger Patties,https://img.rewe-static.de/REWE26_2023/7938024/33031415-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7938024,,"vom Rind, versch. Sorten , je 230-g-Pckg , (1 kg = 15.17)",Knaller,"3,49 €","vom Rind, versch. Sorten , je 230-g-Pckg , (1 kg = 15.17)",Am Grünen Hag 2,Rewe
Frico Gouda mittelalt,https://img.rewe-static.de/REWE_TZ26_2023/7033982/25939254-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7033982,,"holl. Schnittkäse, 48% Fett i.Tr. , je 100 g",Aktion,"0,99 €","holl. Schnittkäse, 48% Fett i.Tr. , je 100 g",Am Grünen Hag 2,Rewe
Gazi Grill- und Pfannenkäse Kräuter,https://img.rewe-static.de/REWE26_2023/0575540/7170410-55_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#575540,,"Weichkäse, 45% Fett i.Tr. , je 200-g-Pckg , (1 kg = 9.95)",Aktion,"1,99 €","Weichkäse, 45% Fett i.Tr. , je 200-g-Pckg , (1 kg = 9.95)",Am Grünen Hag 2,Rewe
Meister Frischwurst-Aufschnitt,https://img.rewe-static.de/REWE26_2023/8730552/35511483-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8730552,,"versch.Sorten , je 100 g",Aktion,"0,99 €","versch.Sorten , je 100 g",Am Grünen Hag 2,Rewe
Steinhaus Krustenbraten,https://img.rewe-static.de/REWE_TZ26_2023/5309239/32884061-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#5309239,,"Haltungsform 2 , je 100 g",Aktion,"1,79 €","Haltungsform 2 , je 100 g",Am Grünen Hag 2,Rewe
Tyrolini,https://img.rewe-static.de/REWE26_2023/8534001/33479810-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8534001,,"versch. Sorten , je 90-g-Pckg , (1 kg = 19.89)",Aktion,"1,79 €","versch. Sorten , je 90-g-Pckg , (1 kg = 19.89)",Am Grünen Hag 2,Rewe
Pick Orig. ung. Salami,https://img.rewe-static.de/REWE26_2023/5006066/37303820-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#5006066,,je 100 g,Aktion,"2,49 €",je 100 g,Am Grünen Hag 2,Rewe
Wagner Schwartenmagen,https://img.rewe-static.de/REWE26_2023/7294565/24316815-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7294565,,"nach Hausmacher Art , je 100 g",Aktion,"0,99 €","nach Hausmacher Art , je 100 g",Am Grünen Hag 2,Rewe
Granatapfelkerne,https://img.rewe-static.de/REWE26_2023/7071497/28884045-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7071497,,"je 80-g-Schale , (1 kg = 18.63)",Aktion,"1,49 €","je 80-g-Schale , (1 kg = 18.63)",Am Grünen Hag 2,Rewe
Baldauf Senner Zitronen- oder Orangenpfefferkäse,https://img.rewe-static.de/REWE26_2023/7020613/28217885-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7020613,,"Schnittkäse, versch. Sorten , je 100 g",Aktion,"2,19 €","Schnittkäse, versch. Sorten , je 100 g",Am Grünen Hag 2,Rewe
Houdek Knabber Kabanos,https://img.rewe-static.de/REWE26_2023/7501951/23285690-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7501951,,je 100 g,Aktion,"1,99 €",je 100 g,Am Grünen Hag 2,Rewe
Meister Krakauer,https://img.rewe-static.de/REWE26_2023/8789219/36717210-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8789219,,"mit oder ohne Kümmel , je 100 g",Aktion,"1,29 €","mit oder ohne Kümmel , je 100 g",Am Grünen Hag 2,Rewe
Rinder-Steakhüfte,https://img.rewe-static.de/REWE26_2023/3473309/38204126-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#3473309,,"am Stück oder in Scheiben, natur oder mariniert , je 100 g",Aktion,"2,49 €","am Stück oder in Scheiben, natur oder mariniert , je 100 g",Am Grünen Hag 2,Rewe
Frische Hähnchen-Grillplatte,https://img.rewe-static.de/REWE_TZ26_2023/2136476/23731572-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#2136476,,"mit Paprikawürzung, Haltungsform 2 , je 800-g-Pckg , (1 kg = 6.24)",Aktion,"4,99 €","mit Paprikawürzung, Haltungsform 2 , je 800-g-Pckg , (1 kg = 6.24)",Am Grünen Hag 2,Rewe
Hackfleisch gemischt,https://img.rewe-static.de/REWE_TZ26_2023/2971127/31711832-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#2971127,,"vom Rind und Schwein , je 250-g-Pckg , (1 kg = 7.96)",Aktion,"1,99 €","vom Rind und Schwein , je 250-g-Pckg , (1 kg = 7.96)",Am Grünen Hag 2,Rewe
Butcher’s Wagyu Beef Burger Patties,https://img.rewe-static.de/REWE26_2023/8736116/35959929-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8736116,,"je 230-g-Pckg , (1 kg = 24.13)",Aktion,"5,55 €","je 230-g-Pckg , (1 kg = 24.13)",Am Grünen Hag 2,Rewe
Nature & Respect Frische Freiland-Hähnchen-Schenkel,https://img.rewe-static.de/REWE26_2023/7875480/33308574-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7875480,,"in Paprika-Chili-Marinade, Haltungsform 3, SB-verpackt , je 1 kg",Aktion,"9,99 €","in Paprika-Chili-Marinade, Haltungsform 3, SB-verpackt , je 1 kg",Am Grünen Hag 2,Rewe
Schinkenspeck,https://img.rewe-static.de/REWE26_2023/7229909/13878310-25_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#7229909,,"geräuchert , je 100 g",Aktion,"1,69 €","geräuchert , je 100 g",Am Grünen Hag 2,Rewe
Schweine-Schnitzel oder -Braten,https://img.rewe-static.de/REWE26_2023/2530597/24254081-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#2530597,,"aus dem Schinken, Haltungsform 2 , je 1 kg",Aktion,"7,77 €","aus dem Schinken, Haltungsform 2 , je 1 kg",Am Grünen Hag 2,Rewe
REWE Feine Welt Frisches Maishähnchen,https://img.rewe-static.de/REWE26_2023/2082308/31063854-24_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#2082308,,"Hkl. A, Haltungsform 2, SB-verpackt , je 1 kg",Aktion,"5,99 €","Hkl. A, Haltungsform 2, SB-verpackt , je 1 kg",Am Grünen Hag 2,Rewe
Butcher's Chicken Burger Patties,https://img.rewe-static.de/REWE26_2023/8822539/37071442-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#8822539,,"Hähnchen-Hacksteak, gewürzt, Haltungsform 2 , je 250-g-Pckg , (1 kg = 11.96)",Aktion,"2,99 €","Hähnchen-Hacksteak, gewürzt, Haltungsform 2 , je 250-g-Pckg , (1 kg = 11.96)",Am Grünen Hag 2,Rewe
Kalbs-Rückensteak,https://img.rewe-static.de/REWE26_2023/3220292/40031899-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,,https://www.rewe.de/angebote/heidelberg/840442/rewe-markt-am-gruenen-hag-2/?icid=marktseiten_rewe-de%3Amarktseite-840442_int_angebote_rewe-de%3Aangebote_nn_nn_nn_nn#3220292,,"SB-verpackt , je 100 g",Aktion,"2,22 €","SB-verpackt , je 100 g",Am Grünen Hag 2,Rewe
